Date,Open,High,Low,Close,Adj Close,Volume
2025-08-22,249.17999267578125,257.2099914550781,248.22000122070312,252.1999969482422,250.3223876953125,4990800
2025-08-25,252.63999938964844,255.27000427246094,251.25999450683594,254.49000549316406,252.59535217285156,3419100
2025-08-26,254.0,257.7200012207031,253.69000244140625,255.6300048828125,253.72686767578125,5735100
2025-08-27,254.58999633789062,256.25,252.8699951171875,255.5,253.59780883789062,3347400
2025-08-28,256.8800048828125,258.1300048828125,254.1699981689453,254.25,252.3571319580078,4038100
2025-08-29,253.05999755859375,254.25,250.52000427246094,251.30999755859375,249.4390106201172,3599000
2025-09-02,246.5,248.52000427246094,243.8300018310547,248.32000732421875,247.446044921875,3115700
2025-09-03,248.32000732421875,248.8699951171875,241.92999267578125,244.5500030517578,243.68931579589844,3024500
2025-09-04,243.00999450683594,246.32000732421875,239.5800018310547,246.11000061035156,245.2438201904297,3574700
2025-09-05,246.22000122070312,249.72999572753906,245.3800048828125,247.07000732421875,246.20045471191406,2166100
2025-09-08,248.0500030517578,249.42999267578125,246.63999938964844,248.97999572753906,248.1037139892578,2417900
2025-09-09,248.11000061035156,249.32000732421875,246.52000427246094,248.17999267578125,247.30653381347656,2154600
2025-09-10,248.3000030517578,249.0500030517578,245.8699951171875,247.2100067138672,246.33995056152344,2474500
2025-09-11,247.75999450683594,250.0,246.49000549316406,248.24000549316406,247.3663330078125,2244700
2025-09-12,247.6199951171875,248.22999572753906,244.97999572753906,245.2100067138672,244.3470001220703,2110000
2025-09-15,239.4199981689453,246.97000122070312,238.77999877929688,244.91000366210938,244.0480499267578,2333100
2025-09-16,242.9499969482422,247.32000732421875,242.22000122070312,244.10000610351562,243.24090576171875,2913800
2025-09-17,244.11000061035156,250.1999969482422,244.11000061035156,246.32000732421875,245.45309448242188,2617600
2025-09-18,251.08999633789062,252.0,248.27999877929688,249.0500030517578,248.17347717285156,3129900
2025-09-19,249.9499969482422,249.9499969482422,243.5800018310547,245.3300018310547,244.46656799316406,5182600
2025-09-22,245.61000061035156,249.0399932861328,245.5800018310547,247.33999633789062,246.469482421875,2167300
2025-09-23,248.3699951171875,250.36000061035156,246.3300018310547,246.77999877929688,245.91146850585938,2085700
2025-09-24,247.0500030517578,249.82000732421875,246.6999969482422,248.61000061035156,247.7350311279297,2479000
2025-09-25,247.57000732421875,248.3300018310547,243.52000427246094,247.52999877929688,246.65882873535156,2410900
2025-09-26,248.7100067138672,249.41000366210938,245.75999450683594,247.55999755859375,246.688720703125,2648500
2025-09-29,249.3300018310547,249.5,243.85000610351562,244.7899932861328,243.928466796875,3296300
2025-09-30,245.80999755859375,247.1999969482422,243.07000732421875,245.6999969482422,244.83526611328125,2507800
2025-10-01,243.7100067138672,245.58999633789062,236.22000122070312,239.27999877929688,238.4378662109375,4916300
2025-10-02,242.1300048828125,243.97000122070312,240.44000244140625,241.6699981689453,240.81944274902344,2774100
2025-10-03,242.0500030517578,246.1999969482422,241.58999633789062,241.99000549316406,241.13832092285156,2118500
2025-10-06,245.00999450683594,245.00999450683594,238.9199981689453,242.5,241.6465301513672,4021200
2025-10-07,243.38999938964844,243.38999938964844,233.02999877929688,233.75,232.9273223876953,3397800
2025-10-08,233.8000030517578,239.36000061035156,233.8000030517578,237.92999267578125,237.0926055908203,4017900
2025-10-09,236.83999633789062,238.38999938964844,235.10000610351562,237.8800048828125,237.04278564453125,3069200
2025-10-10,237.74000549316406,239.0399932861328,224.7100067138672,225.32000732421875,224.52699279785156,4425100
2025-10-13,228.32000732421875,235.82000732421875,226.9600067138672,234.6699981689453,233.84408569335938,4609900
2025-10-14,231.14999389648438,238.77999877929688,229.1300048828125,235.39999389648438,234.57150268554688,3431200
2025-10-15,238.19000244140625,238.8000030517578,234.9600067138672,238.14999389648438,237.31182861328125,2773700
2025-10-16,240.3300018310547,244.22999572753906,238.52000427246094,241.61000061035156,240.75965881347656,2898700
2025-10-17,241.77000427246094,243.5399932861328,238.58999633789062,242.8699951171875,242.0152130126953,2401200
2025-10-20,242.8699951171875,246.83999633789062,242.8699951171875,246.22000122070312,245.3534393310547,2759700
2025-10-21,247.83999633789062,248.8300018310547,245.61000061035156,246.3699951171875,245.50289916992188,2361300
2025-10-22,240.5399932861328,241.63999938964844,236.91000366210938,240.36000061035156,239.51405334472656,5270800
2025-10-23,237.3000030517578,244.9499969482422,237.25999450683594,243.2899932861328,242.43374633789062,2774900
2025-10-24,245.4499969482422,245.50999450683594,236.6300048828125,238.00999450683594,237.1723175048828,3489000
2025-10-27,239.6999969482422,244.11000061035156,238.35000610351562,243.00999450683594,242.15472412109375,3506200
2025-10-28,241.50999450683594,243.67999267578125,238.83999633789062,239.35000610351562,238.5076141357422,2421000
2025-10-29,239.75999450683594,241.91000366210938,234.52000427246094,235.0399932861328,234.2127685546875,3438500
2025-10-30,235.0399932861328,236.6300048828125,232.82000732421875,232.89999389648438,232.08030700683594,2940400
2025-10-31,232.89999389648438,235.6300048828125,231.5399932861328,234.1300048828125,233.3059844970703,2698100
2025-11-03,234.9499969482422,237.0,232.61000061035156,233.61000061035156,232.78781127929688,2266900
2025-11-04,233.00999450683594,233.77999877929688,228.75999450683594,229.3800048828125,228.5727081298828,3956600
2025-11-05,230.08999633789062,238.47999572753906,230.08999633789062,236.0,235.16940307617188,2971900
2025-11-06,235.19000244140625,237.0399932861328,231.1999969482422,232.8800048828125,232.06039428710938,3126800
2025-11-07,229.39999389648438,230.80999755859375,223.47000122070312,228.47999572753906,227.67587280273438,4583600
2025-11-10,231.86000061035156,233.22999572753906,228.3300018310547,232.0,231.18348693847656,3264100
2025-11-11,231.50999450683594,235.0,231.44000244140625,233.41000366210938,232.58851623535156,3159900
2025-11-12,236.9199981689453,242.0,235.83999633789062,241.44000244140625,240.5902557373047,4677300
2025-11-13,239.63999938964844,241.32000732421875,235.44000244140625,237.52999877929688,236.6940155029297,4897200
2025-11-14,234.19000244140625,237.0500030517578,230.42999267578125,234.88999938964844,234.0633087158203,3319600
2025-11-17,233.02999877929688,234.22000122070312,227.77999877929688,229.94000244140625,229.1307373046875,3885000
2025-11-18,229.85000610351562,232.35000610351562,227.72000122070312,230.1300048828125,229.320068359375,3953400
2025-11-19,229.5399932861328,234.39999389648438,229.3300018310547,232.1999969482422,231.38278198242188,2790300
2025-11-20,234.2899932861328,235.27999877929688,224.25,225.1999969482422,224.40740966796875,4316600
2025-11-21,225.6300048828125,234.52999877929688,225.0,232.32000732421875,231.5023651123047,4467200
2025-11-24,233.64999389648438,240.75999450683594,233.25,239.39999389648438,238.55743408203125,8219900
2025-11-25,230.60000610351562,252.47999572753906,229.2899932861328,252.02000427246094,251.13302612304688,7515100
2025-11-26,255.22000122070312,260.739990234375,252.9199981689453,257.9200134277344,257.01226806640625,5253100
2025-11-28,259.3599853515625,265.75,258.0400085449219,265.3399963378906,264.4061279296875,2589700
2025-12-01,262.95001220703125,268.4700012207031,262.0,266.510009765625,265.572021484375,7333500
2025-12-02,268.19000244140625,274.1300048828125,266.0400085449219,272.9700012207031,272.00927734375,5266400
2025-12-03,274.489990234375,278.7799987792969,271.5799865722656,278.239990234375,277.2607421875,4203100
2025-12-04,277.3599853515625,279.54998779296875,275.5400085449219,277.260009765625,276.2842102050781,3253800
2025-12-05,280.1199951171875,283.239990234375,279.1400146484375,281.2900085449219,280.3000183105469,3834100
2025-12-08,281.7799987792969,282.5400085449219,276.9700012207031,279.1300048828125,279.1300048828125,3190800
2025-12-09,277.5799865722656,279.7900085449219,275.25,276.239990234375,276.239990234375,2584600
2025-12-10,275.6499938964844,282.3999938964844,274.260009765625,281.57000732421875,281.57000732421875,5176700
2025-12-11,281.57000732421875,283.80999755859375,278.489990234375,283.3900146484375,283.3900146484375,2840000
2025-12-12,282.4200134277344,284.2300109863281,278.07000732421875,279.32000732421875,279.32000732421875,4182300
2025-12-15,281.6300048828125,282.7200012207031,278.8999938964844,280.44000244140625,280.44000244140625,3594500
2025-12-16,280.9599914550781,282.0,277.7200012207031,278.3999938964844,278.3999938964844,3625300
2025-12-17,279.3800048828125,280.42999267578125,270.1400146484375,271.0400085449219,271.0400085449219,4006000
2025-12-18,275.69000244140625,277.1000061035156,272.79998779296875,274.9200134277344,274.9200134277344,4104700
2025-12-19,275.0899963378906,278.4100036621094,274.0,274.44000244140625,274.44000244140625,9419900
2025-12-22,277.44000244140625,278.4100036621094,275.3999938964844,275.82000732421875,275.82000732421875,3369600
2025-12-23,275.6300048828125,277.4700012207031,274.5799865722656,276.7300109863281,276.7300109863281,1763400
2025-12-24,277.1600036621094,279.1700134277344,276.8599853515625,277.55999755859375,277.55999755859375,887700
2025-12-26,277.7300109863281,278.0,275.94000244140625,276.8399963378906,276.8399963378906,1746400
2025-12-29,275.6400146484375,277.8699951171875,274.1499938964844,275.6300048828125,275.6300048828125,1747900
2025-12-30,276.70001220703125,277.1000061035156,274.5899963378906,274.82000732421875,274.82000732421875,1287400
2025-12-31,274.82000732421875,275.79998779296875,271.1000061035156,271.20001220703125,271.20001220703125,1790900
2026-01-02,275.07000732421875,276.0,270.4599914550781,273.739990234375,273.739990234375,3608900
2026-01-05,275.2200012207031,281.8299865722656,273.7699890136719,277.2900085449219,277.2900085449219,3006700
2026-01-06,279.739990234375,294.1499938964844,279.5899963378906,292.94000244140625,292.94000244140625,6428000
2026-01-07,288.8900146484375,293.0799865722656,286.75,292.8900146484375,292.8900146484375,3570200
2026-01-08,290.3800048828125,299.5299987792969,289.510009765625,299.1600036621094,299.1600036621094,3775500
2026-01-09,299.7699890136719,303.20001220703125,297.1199951171875,300.92999267578125,300.92999267578125,3088100
2026-01-12,297.5,298.3500061035156,292.45001220703125,293.8599853515625,293.8599853515625,3308200
2026-01-13,295.17999267578125,302.4800109863281,294.6600036621094,296.2099914550781,296.2099914550781,2759600
2026-01-14,294.5899963378906,298.8599853515625,293.2799987792969,297.989990234375,297.989990234375,3597400
2026-01-15,301.80999755859375,305.6099853515625,298.6400146484375,302.1000061035156,302.1000061035156,4087000
2026-01-16,307.5299987792969,309.17999267578125,299.69000244140625,300.25,300.25,4261100
2026-01-20,296.989990234375,302.0299987792969,293.82000732421875,295.6700134277344,295.6700134277344,4321000
2026-01-21,298.9599914550781,308.1499938964844,298.3999938964844,304.9700012207031,304.9700012207031,3753900
2026-01-22,309.4700012207031,313.19000244140625,306.8699951171875,308.5199890136719,308.5199890136719,2793700
2026-01-23,310.489990234375,313.5400085449219,303.1600036621094,305.6000061035156,305.6000061035156,2907000
2026-01-26,305.1499938964844,306.69000244140625,303.760009765625,304.010009765625,304.010009765625,2757700
2026-01-27,305.239990234375,306.989990234375,300.760009765625,303.8299865722656,303.8299865722656,3552700
2026-01-28,313.0,318.1700134277344,308.5,317.6300048828125,317.6300048828125,3888300
2026-01-29,316.07000732421875,319.260009765625,308.92999267578125,318.70001220703125,318.70001220703125,3131800
2026-01-30,314.9599914550781,317.32000732421875,309.2699890136719,310.8800048828125,310.8800048828125,4405600
2026-02-02,306.9200134277344,318.32000732421875,306.9200134277344,316.8599853515625,316.8599853515625,3773000
2026-02-03,316.8599853515625,321.2300109863281,308.9599914550781,311.2900085449219,311.2900085449219,5546000
2026-02-04,315.75,323.0899963378906,311.7300109863281,320.44000244140625,320.44000244140625,6275300
2026-02-05,316.3399963378906,327.30999755859375,313.3999938964844,322.1199951171875,322.1199951171875,5935700
2026-02-06,322.9599914550781,327.75,316.0,320.45001220703125,320.45001220703125,6775000
2026-02-09,319.3299865722656,323.8900146484375,317.8900146484375,322.9700012207031,322.9700012207031,3163100
2026-02-10,320.739990234375,326.3800048828125,319.75,325.1600036621094,325.1600036621094,2642000
2026-02-11,329.8800048828125,337.8399963378906,327.4200134277344,337.0,337.0,3908900
2026-02-12,339.3699951171875,343.9599914550781,330.8299865722656,331.3599853515625,331.3599853515625,4483000
2026-02-13,329.7300109863281,337.9599914550781,328.45001220703125,337.1000061035156,337.1000061035156,3443200
2026-02-17,335.6000061035156,340.4599914550781,330.3299865722656,337.510009765625,337.510009765625,4547600
2026-02-18,352.2099914550781,355.3599853515625,340.0,346.3699951171875,346.3699951171875,8474700
2026-02-19,344.9700012207031,353.2799987792969,339.6600036621094,345.29998779296875,345.29998779296875,5101200
2026-02-20,345.29998779296875,355.45001220703125,345.010009765625,355.0299987792969,355.0299987792969,5341300
2026-02-23,352.5299987792969,358.0,349.5799865722656,355.1499938964844,355.1499938964844,4132900
2026-02-24,359.0,362.489990234375,355.6400146484375,356.0899963378906,356.0899963378906,4541300
2026-02-25,361.0199890136719,363.20001220703125,358.6000061035156,360.79998779296875,360.79998779296875,3425000
2026-02-26,360.7799987792969,361.67999267578125,351.0,354.3500061035156,354.3500061035156,4662700
2026-02-27,351.2900085449219,356.0299987792969,346.57000732421875,355.7900085449219,355.7900085449219,6109500
